Resim,Ürün Adı,Adet,Birim,Miktar,Ürün Kodu,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih,Adet,Birim,Miktar,Saklama Koşulları,İçindekiler,Besin Değerleri,Alerjen Uyarısı,Kullanım Önerisi
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/4GXio9NqAg_500x500.png,Vanish Kosla Oxi Action Renkliler Leke Çıkarıcı 1 L,,L,1,22001992,"₺149,00",-,"Vanish Kosla Oxi Action, içeriğindeki yenilmez oksijen gücü ile en zor lekeleri bile 1 yıkamada çıkarır, size lekesiz temizliği sunar. Vanish Kosla Oxi Action'ı makinenizde kullanmak için, Vanish'i ana yıkama gözündeki deterjanınıza ekleyebilir veya dozaj kapağını çamaşırlarınızın üzerine yerleştirebilirsiniz. Deterjanınızı normal lekeler için x60 ml, zorlu lekeler için x120 ml olarak eklemeniz önerilir.
  Genel Özellikler
Kapasite: 1 lt
  Bu üründen en fazla 3 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/vanish-kosla-oxi-action-renkliler-leke-cikarici-1-l_p-22001992,14/10/2024 13:18,,L,1,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Rgka-U37ks_500x500.png,"Çiçeğim Ultra Çamaşır Suyu 3,7 L",,L,7,22001091,"₺91,00",-,"Çiçeğim Ultra Çamaşır Suyu
Çiçeğim ultra çamaşır suyu, ultra yoğun içeriği sayesinde profesyonel bir temizlik etkisi sunar. Konsantre yapısı ile bazı yüzeylerde sulandırarak kullanıma uygundur. Yoğun formu sayesinde her alanda dezenfeksiyon sağlar. Geniş hacmi ile uzun süre kullanıma uygun bir içeriğe sahiptir. Sodyum hipoklorit içeren yapısı ile ağartıcı olarak da kullanılır. Temizlikte hijyen amacı ile tercih edilen güçlü bir formüle sahiptir. Yüzeyde biriken mikropların arındırılmasını sağlar. Bakterileri yok etmek için tasarlanmış olan çamaşır suyu, sert zeminlerde olduğu kadar çamaşırlar için de yüksek temizleme gücünü ortaya koyar. Kullanılan ürünler parlama etkisi gösterir. Derinlemesine temizleyerek istenen sterilizasyonu sağlar. Ev, iş yeri okul gibi birçok her alanda tercih edilebilir. Bulunduğu ortamda dezenfeksiyon sağlar.
  Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/cicegim-ultra-camasir-suyu-37-l_p-22001091,14/10/2024 13:18,,L,7,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/3V7RTS-BWa_500x500.png,Domestos Ultra Çamaşır Suyu 3240 Ml,,Ml,3240,22002024,"₺154,75",-,"Domestos Ultra Çamaşır Suyu 3240 Ml
  Maksimum hijyen sağlayan yoğun kıvamlı Domestos Ultra Çamaşır Suyu,  bazı alanlarda sulandırılarak kullanılır. Konsantre yapısı ile uzun süre kullanıma uygundur. Birçok yüzeyde temizliği kusursuz gerçekleştirir. Ürün mikrop veya lekeler ile teması sırasında oksitlenmeye sebep olarak mikropların ölmesini sağlar. Virüs ve bakteriye karşı koruma sağlayan Domestos Ultra Çamaşır Suyu tahta, fayans, mermer ve birçok yüzey için uygulanabilir. Kolay kullanılan sağlayan ürün içeriğinde; oksijenli su, sirke, su ve limon suyundan oluşur. Ortama güzel bir koku vermesi ile mevcut olan kötü kokuyu alır. Profesyonel bir temizlik için ideal formda ve kullanılabilir miktarda hazırlanır.
  Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/domestos-ultra-camasir-suyu-3240-ml_p-22002024,14/10/2024 13:18,,Ml,3240,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/WxpxlN3mky_500x500.png,Çiçeğim Çamaşır Suyu Ultra 1250 Ml,,Ml,1250,22001968,"₺38,50",-,"Çiçeğim Çamaşır Suyu Ultra 1250 Ml
  Çiçeği Çamaşır Suyu,1250 mllik ambalajında güçlü formülü sayesinde maksimum temizleme sağlayarak her kirin üstesinden gelir. İçeriğinde mevcut olan bileşenler sayesinde her kumaş için maksimum etki gösterir. Birçok kumaş üzerinde ilk seferde beyazlatma özelliğine sahiptir. Zorlu lekelerin kısa sürede temizlenmesini sağlayarak profesyonel temizleme özelliği sunar. Yoğun kıvamı ile maksimum hijyen sağlayarak kirlerden arındırır. Yüzeylerin parlamasına yardımcı olur. Mikropları yok ederek uzun süreli koruma altına alır. Bu sayede güçlü sterilizasyon sağlayarak maksimum performans sunar. Kıyafetlerde olduğu kadar her türlü yüzey için de kullanılabilir formdadır. Dezenfeksiyon sağlayarak doğrudan kullanıma etkilidir. Banyo, lavabo delikleri, fayanslar, klozet yüzeylerinde güçlü bir etki sunar. Aynı zamanda çamaşırlar için de beyazlaştırıcı olarak tercih edilir. Yüzeylere uygulandıktan sonra 5 dakika bekleme ile istediğiniz sonucu almanıza yardımcı olur. Mutfak ve banyolarda kullanımı oldukça kolaydır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/cicegim-camasir-suyu-ultra-1250-ml_p-22001968,14/10/2024 13:18,,Ml,1250,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/FyKxawwm2S_500x500.png,Domestos Ultra Dağ Esintisi Çamaşır Suyu 750 Ml,,Ml,750,22000420,"₺52,50",-,"Domestos Ultra Dağ Esintisi Çamaşır Suyu 750 Ml
Domestos ultra dağ esintisi çamaşır suyu özel formülüyle, tüm yüzeylerde maksimum hijyen ve uzun süreli koruma sağlar. Tüm kirleri ve mikropları ortadan kaldırır.
Mutfak, banyo, tuvaletinize kadar mükemmel bir hijyen sağlar. Domestos ultra dağ esintisi çamaşır suyunu yoğun yapısıyla tuvaletlerde, lavabolarda ve fayanslarda kullanabilirsiniz. Domestos ultra dağ esintisi çamaşır suyunu, saf su ile birlikte harmanlayarak fayanslarda ve diğer yüzeylerde kullanabilirsiniz. Bu ürün, hızlı ve pratik kullanımı sayesinde size konfor sağlar. Domestos ultra dağ esintisi çamaşır suyu 750 ml şişesinde sunulur.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/domestos-ultra-dag-esintisi-camasir-suyu-750-ml_p-22000420,14/10/2024 13:18,,Ml,750,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Ok5fsDJ-VB_500x500.png,Domestos Bio Ultra Çamaşır Suyu 750 Ml,,Ml,750,22002526,"₺52,75",-,"Temizlik ürünleri içinde öne çıkan Domestos Çamaşır Suyu, A101’de sizleri bekliyor. Çamaşırlarınız için hijyenik bir yıkama sunmaktadır. Ev, ofis ve her türlü yaşam alanında temizlik malzemesi olarak kullanılması onu vazgeçilmez kılıyor. %0 Klor, paraben ve boya içermesiyle öne çıkmaktadır. Yemek hazırlanan yüzeylerde kullanımı uygundur.
  Genel Özellikler
Toplam Kapasite: 750 ml

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/domestos-bio-ultra-camasir-suyu-750-ml_p-22002526,14/10/2024 13:18,,Ml,750,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/8P2BpVhpZM_500x500.png,Çiçeğim Çamaşır Suyu 3740 Ml,,Ml,3740,22000811,"₺59,75",-,"Çiçeğim Çamaşır Suyu 
  Aktif beyazlatıcı etkisi ile her çamaşırın üstesinden gelen Çiçeğim Çamaşır Suyu, uzun süreli hijyen sağlar. Her çamaşır da istenilen etkiyi kısa sürede göstererek güçlü içeriği sayesinde lekelerin kaybolmasını kolaylaştırır. İçerisinde mevcut olan hidrojen peroksit, sodyum hipoklorit, sodyum perborat monohidrat ve sodyum perborat tetrahidrat gibi bileşenler sayesinde kiri kısa sürede çıkarmayı başarır. Çamaşırların üzerinde yer alan kirleri yok ederek kısa sürede beyazlamasını sağlar. Bu sayede içeriğindeki maddeler yardımı ile oksidasyon yolu ile temizliği maksimum ölçüde tamamlar. Çamaşırların renk partiküllerinin korunmasına yardım ederek solmasını engeller. Canlı renklerin kalması için maksimum koruma sağlar. Hijyen sağlayan güçlü formülü sayesinde istediğiniz temizliği kısa sürede gerçekleştirir. Her yüzeyde etkisini gösteren çamaşır suyu aynı zamanda sert yüzeyler için de tercih edilebilir. Kullanıldığı ortamda hiyen sağlayarak yüzeyleri parlatır.
  Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/cicegim-camasir-suyu-3740-ml_p-22000811,14/10/2024 13:18,,Ml,3740,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/AGAQUhYVLZ_500x500.png,Ace Çamaşır Suyu 4 L,,L,4,22000879,"₺149,90",-,"Ace Çamaşır Suyu 4 Lt
Ace çamaşır suyu, hijyenik yapısı sayesinde mikroplara ve zorlu lekelere karşı savaşarak bunları çıkarmada güçlü etki sağlar. Ev temizliğinde mutfak tezgahı, banyo, küvet, fayans ve tuvalet gibi yıkanabilir yüzeylerin temizliğinde kullanıma uygundur. Ev hijyeninin yanı sıra çamaşırlar içinde kullanıma uygun olan çamaşır suyunun özel formülü etkisiyle kıyafetleriniz canlılığını korumaya devam eder. Çamaşır suyu, beyazlatıcı etkisinden dolayı aynı zamanda beyaz çamaşırların ilk günkü beyazlığını ve parlaklığını koruması için de tercih edilir.Ofis ve okul temizliğinde de kullanılan Ace çamaşır suyu A101’de satışa sunulur. Görünen görünmeyen kirler için Ace çamaşır suyunu tercih ederek siz de mükemmel temizliğe ulaşabilirsiniz. 
    Bu üründen en fazla 3 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/ace-camasir-suyu-4-l_p-22000879,14/10/2024 13:18,,L,4,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Xj-fEjGQfI_500x500.png,Domestos Ultra Kar Beyazı Çamaşır Suyu 750 Ml,,Ml,750,22000422,"₺52,50",-,"Domestos Ultra Dağ Esintisi Çamaşır Suyu 750 Ml
Domestos çamaşır suyu, ultra dağ esintisi ile bulunduğu alanın temiz kokmasını sağlar. Hızlı ve etkili ev temizliği için uygundur. Her lekenin zahmetsiz bir şekilde çıkmasına yardım eder. Üstün performans yapısı ile maksimum çözüm sunan Domestos çamaşır suyu, içeriğinde bulunan sodyum hipoklorit sayesinde hijyeni üst seviyede sunar. Pratik kullanımı destekleyen yoğun yapısı ile maksimum çözüm sunar. Yemek artıkları, yoğun yağ kalıntıları veya küf kirlerine karşı etkilidir. Derinlemesine hijyen sağlayan ürün uygulandığı alana parlaklık verir. Lekelere hızlı müdahale etmenizi sağlayarak sorunu kısa sürede çözer. Bazı yüzeyler için sulandırılarak kullanımı uygundur.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/domestos-ultra-kar-beyazi-camasir-suyu-750-ml_p-22000422,14/10/2024 13:18,,Ml,750,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/frWDs1cM6x_500x500.png,Bingo Oksijenli Çamaşır Suyu 750 Ml,,Ml,750,22001672,"₺45,00",-,"Bingo Oksijenli Çamaşır Suyu 750 Ml
  Bingo Oksijenli Çamaşır Suyu 750 ml, klor içermeyen yapısı ile hafif bir kokuya sahiptir. Özel formülü ile kullanılan yüzeyde iz bırakmayan Bingo oksijenli çamaşır suyu, az miktarda kullanılması ile bile güçlü etkiler sağlar. Yağ, kir ve kireç lekelerini kolaylıkla temizleyen Bingo Oksijenli Çamaşır Suyunun hassas yüzeylerde kullanımı uygundur. Bingo Oksijenli Çamaşır Suyu formülündeki hidrojen peroksitin maddesi, etki ettiği yüzeylerde oluşturduğu mikro baloncuklar sayesinde derinlemesine temizlik ve hijyen sağlar. Sahip olduğu kapaklı tasarımı ile güvenli bir şekilde kullanım sağlayabileceğiniz Bingo Oksijenli Çamaşır Suyunun kuru ve serin bir yerde muhafaza edilmesi gerekir.
  Bu üründen en fazla 3 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/bingo-oksijenli-camasir-suyu-750-ml_p-22001672,14/10/2024 13:18,,Ml,750,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Px-BlCCRQ4_500x500.png,Çiçeğim Çamaşır Makinesi Temizleyici 250 Ml,,Ml,250,22000297,"₺28,00",-,"Çiçeğim Çamaşır Makinesi Temizleyici 250 Ml
Çiçeğim Çamaşır Makinesi Temizleyici, makinenin uzun ömürlü kullanımına destek olur. Rezistansta biriken kireçlerin çözülmesine fayda sağlar. Bu sayede makinenin performansına katkı sağlar. Çamaşır makinesinin iç aksamında oluşan kirler ve kireçleri çözerek daha temiz bir yıkama işleminin gerçekleşmesine katkı sunar. Güçlü formülü sayesinde kireçlenme, birikinti ve kalıntı gibi olumsuz durumları engeller. Tambur, borular, iç parçalar, contalar ve plastik parçalar bu sıvı temizleyici sayesinde temizlenebilir. Sıvı formda olması sayesinde çamaşır makinesini yormadan temizlenmesini sağlar ve kötü kokuları engeller. Özel formülü sayesinde pratik kullanım sunan temizleyici, çamaşır makinesinin kazanının daha temiz olmasını sağlar. Deterjan gözü bölgelerinde biriken kirlerin çözünmesini sağlayarak kıyafetlerin temizliğinin eksiksiz gerçekleşmesine yardımcı olur.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/cicegim-camasir-makinesi-temizleyici-250-ml_p-22000297,14/10/2024 13:18,,Ml,250,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/tnzLKSyxwL_500x500.png,Marc Çamaşır Makinesi Temizleyici 250 Ml,,Ml,250,22001671,"₺85,00",-,"Marc Çamaşır Makinesi Temizleyicisi çamaşır makinenizdeki kir ve deterjan kalıntılarını temizlemek için A101’de sizlerle. Ürün kötü kokuları yok eder, daha hijyenik çamaşırlar, ekstra ferahlık, %100 etkili makine performansı sağlar. Çamaşır makinenizi korumasıyla tercih sebebidir.
  Genel Özellikler
Kapasite: 250 ml
  Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/marc-camasir-makinesi-temizleyici-250-ml_p-22001671,14/10/2024 13:18,,Ml,250,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/3iKNcTzhsO_500x500.png,Calgon 4'ü 1 Arada Kireç Önleyici 250 G,,G,250,22002314,"₺120,00",-,"Sudaki kireç makinenizde de zamanla birikir. Makinenizde biriken kireç makinenizin bozulmasına, performansının düşmesine, çamaşırlarınızın iyi yıkanmamasına neden olabilir. Makinenizde kireç birikimine karşı önleminizi Calgon Ultra 2 Kat Konsantre 4'ü 1 arada ile alın. Calgon Ultra 2 Kat Konsantre 4'ü 1 arada makinenizdeki kireci, paslanmayı, kiri ve kötü kokuyu önler. Makinenizin ilk günkü Gri bi %100 performansla çalışmasını sağlar.
  Genel Özellikler
Toplam Ağırlık: 250 gr
    Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/calgon-4u-1-arada-kirec-onleyici-250-g_p-22002314,14/10/2024 13:18,,G,250,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Twg-xD5EoR_500x500.png,Asperox Sarı Güç Sprey 1 L,,L,1,22000366,"₺75,00","₺89,75","Asperox Sarı Güç Sprey 1 Lt
  Temizlik alanında oldukça önemli başarılar kaydetmiş olan ve kısa süre içerisinde geniş kitlelerin tercih listesinde bulunan Asperox Sarı Güç, ultra yağ çözücü özelliğe sahip olması ve mükemmel performansıyla öne çıkar. İnatçı kirleri 5 saniye içinde söküp atma özelliğine sahip olmasıyla sıklıkla tercih edilir. Kullanım alanları olarak incelendiğinde ocak, fırın, davlumbaz, mutfak dolapları, mermer ve fayanslar, seramik yüzeyler, alüminyum, paslanmaz çelik, tencere tava, pvc, bahçe mobilyaları gibi yaşam alanlarında kullanılabilir iken aynı zamanda ulaşım araçlarında da oluşan yağ lekelerini kolaylıkla temizlediği için güvenle kullanılabilir. İçerisinde solvent, paraben, kostik ve ağartıcı içermeyen ürün, dermatolojik olarak test edildiği için rahatlıkla kullanılabilir. Etkili gücünün ve performansının yanı sıra aynı zamanda limon kokusu ile mükemmel temizliği ferah bir hale getiren ürün evinizin her köşesinde kullanabilirsiniz.
  Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/asperox-sari-guc-sprey-1-l_p-22000366,14/10/2024 13:18,,L,1,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/q-Xs2MorsK_500x500.png,Asperox Mavi Güç Kireç Sökücü 1 L,,L,1,22001923,"₺75,00","₺89,75","Asperox Kireç Sökücü Mavi Güç 1 Lt
  Mutfak ve banyolarda zorlu kireç ve pas lekelerini çıkarmak için üretimi gerçekleştirilmiş olan Asperox Kireç Sökücü Mavi Güç 1 litrelik özel şişelerinde satışa sunulur. Asperox Mavi Güç ile pas, su lekeleri ve sabun artıklarından kolayca kurtulabilmek mümkündür. Banyo yüzeyleri başta olmak üzere duşakabin, armatür, duş bataryası, klozet, lavabo, fayanslar duş başlığı olmak üzere geniş bir alanda kullanılabilir. Plastik yüzeylerde de kullanılabilen ürün aynı zamanda krom, paslanmaz çelik, İnoks materyalli yüzeylerde de kullanılabilir. Pas lekelerini çözme özelliklerini göstermesinin yanı sıra leke ve iz bırakmaz. Oldukça temiz ve ferah bir kokuya sahip olan Asperox Mavi Güç duşakabin gibi alanların parlamasını sağlarken buğulanmayı da yok eder.
    Bu üründen en fazla 5 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Temizlik Urunleri,https://www.a101.com.tr/kapida/temizlik-urunleri/asperox-mavi-guc-kirec-sokucu-1-l_p-22001923,14/10/2024 13:18,,L,1,,,,,
